,Country ,English Level,Price,Diploma,Certificate,Response Time,No Of Lessons,Stars,Reviews,Popularity Score
382,Ghana,A2,60,No,No,1,1219,4.7,20,6.114840979620712
383,South Africa,Native,45,No,Yes,1,1909,4.7,13,5.235533755842133
384,Ireland,C2,33,No,No,1,2038,5.0,25,6.989700043360188
385,Canada,B2,205,Yes,Yes,5,1529,4.9,37,7.684188447928276
386,Jamaica,Native,33,Yes,Yes,1,640,4.9,7,4.140980396069859
387,Egypt,A1,37,No,No,1,6527,5.0,137,10.683602835782033
388,United States of America,A2,112,No,No,10,1902,5.0,17,6.15224460689137
389,United Arab Emirates,Native,56,Yes,Yes,2,4678,5.0,113,10.265392217417098
390,Nigeria,A1,93,No,Yes,1,5050,4.6,127,9.6774971163974
391,Brazil,C2,82,No,No,2,5318,5.0,46,8.31378915840787
392,Nigeria,Native,19,No,Yes,3,101,4.3,6,3.3460503766496674
393,United States of America,C1,82,Yes,Yes,2,8138,4.9,52,8.408416383810517
394,ru,C2,45,Yes,No,6,805,5.0,2,1.505149978319906
395,Philippines,Native,45,Yes,No,3,2192,3.9,57,6.847911937122716
396,Lithuania,Native,74,Yes,No,1,236,4.9,4,2.950093957507016
397,Poland,C2,93,No,No,1,1062,4.9,58,8.640797168458393
398,Montenegro,C2,22,No,Yes,6,993,4.9,15,5.762847169372839
399,Cameroon,Native,30,No,No,1,451,5.0,10,5.0
400,South Africa,Native,56,No,Yes,1,579,5.0,3,2.385606273598312
401,Turkey,Native,52,Yes,Yes,4,87,5.0,2,1.505149978319906
402,United Kingdom,Native,74,No,Yes,1,2191,5.0,33,7.592569699389438
403,Botswana,A1,52,No,No,3,245,4.9,5,3.4249530212464925
404,Nigeria,Native,56,No,Yes,0,1457,5.0,12,5.395906230238125
405,United Kingdom,A2,100,Yes,Yes,1,969,4.9,6,3.812941126879854
406,United Kingdom,Native,112,No,No,11,561,4.8,2,1.4449439791871097
407,Cameroon,Native,45,No,No,1,3874,4.9,56,8.566121332330383
408,Cameroon,A2,33,Yes,Yes,1,720,4.6,20,5.984737980054313
409,United Kingdom,Native,56,No,No,3,400,5.0,7,4.225490200071284
410,Cameroon,B1,30,Yes,No,1,1967,4.7,33,7.137015517426072
411,South Africa,A2,45,No,Yes,1,2738,4.9,3,2.337894148126346
412,Ukraine,Native,93,Yes,No,1,907,4.8,10,4.8
413,Ghana,B1,37,Yes,Yes,1,2660,5.0,27,7.156818820794937
414,United Kingdom,Native,93,Yes,Yes,8,4693,5.0,23,6.808639180087964
415,United States of America,Native,97,No,No,24,2005,4.7,15,5.527628917561702
416,United States of America,Native,93,Yes,Yes,12,6063,4.9,20,6.375046978753509
417,United Kingdom,Native,149,Yes,No,24,1223,4.8,36,7.470252003682979
418,Kazakhstan,C2,93,No,No,16,87,5.0,1,0.0
419,Kazakhstan,C1,26,Yes,No,3,392,4.9,3,2.337894148126346
420,United Kingdom,Native,93,Yes,Yes,1,872,5.0,13,5.569716761534184
421,Australia,Native,93,No,No,1,193,5.0,1,0.0
422,Israel,Native,112,No,No,2,751,5.0,8,4.515449934959718
423,United States of America,A1,100,Yes,Yes,1,2612,5.0,21,6.611096473669597
424,United Kingdom,A2,97,No,No,24,2198,4.9,19,6.265892644668862
425,Kazakhstan,Native,60,Yes,Yes,1,488,5.0,4,3.010299956639812
426,Venezuela,C1,30,Yes,No,2,483,5.0,5,3.494850021680094
427,Portugal,C2,82,Yes,Yes,3,440,4.9,14,5.616027374823366
428,Turkey,Native,22,No,No,2,335,5.0,5,3.494850021680094
429,United Kingdom,Native,93,No,No,11,2883,4.5,11,4.686267083212013
430,South Africa,A1,45,Yes,Yes,0,110,4.8,6,3.73512600184149
431,Cameroon,Native,19,No,Yes,3,3,5.0,1,0.0
432,United States of America,Native,100,No,Yes,6,2593,5.0,71,9.256291743595376
433,Pakistan,C2,37,No,Yes,1,200,4.8,21,6.346652614722813
434,South Africa,A1,67,No,Yes,1,2774,5.0,43,8.167342277897932
435,South Africa,Native,37,No,Yes,24,2201,4.8,25,6.710112041625781
436,Poland,C2,82,No,Yes,2,1699,5.0,25,6.989700043360188
437,South Africa,Native,89,No,Yes,1,3361,5.0,11,5.206963425791126
438,United Kingdom,Native,56,No,No,2,2684,4.3,7,3.633921572061304
439,United Kingdom,Native,63,No,Yes,1,5,5.0,1,0.0
440,South Africa,Native,30,No,Yes,1,2857,4.7,29,6.873270590125093
441,United Kingdom,Native,67,No,Yes,1,1748,4.9,91,9.59930282237336
442,Philippines,C2,22,Yes,Yes,3,91,5.0,1,0.0
443,United Kingdom,Native,93,No,No,1,3223,4.6,39,7.318897192321895
444,Ukraine,C2,112,Yes,Yes,6,1745,5.0,36,7.781512503836437
445,United Kingdom,Native,67,Yes,Yes,7,1190,4.8,24,6.625013960215708
446,South Africa,Native,74,No,Yes,4,381,5.0,6,3.8907562519182175
447,Philippines,Native,30,Yes,No,1,408,5.0,3,2.385606273598312
448,United Kingdom,Native,37,No,No,1,99,5.0,5,3.494850021680094
449,United Kingdom,A1,130,Yes,Yes,1,2920,4.9,40,7.850093957507016
450,Serbia,C1,93,Yes,Yes,1,1111,5.0,33,7.592569699389438
451,Canada,Native,67,No,No,1,57,5.0,2,1.505149978319906
452,Lebanon,C2,74,No,No,1,6160,5.0,44,8.217263382430938
453,Ghana,Native,56,No,Yes,0,37,5.0,6,3.8907562519182175
454,Cameroon,Native,26,Yes,No,0,1303,4.5,10,4.5
455,Cameroon,Native,26,No,No,2,453,4.9,20,6.375046978753509
456,South Africa,Native,60,Yes,No,1,978,5.0,6,3.8907562519182175
457,United States of America,A2,298,No,No,1,1096,5.0,11,5.206963425791126
458,United Kingdom,Native,74,No,Yes,6,1818,5.0,13,5.569716761534184
459,South Africa,Native,45,No,Yes,1,4351,5.0,21,6.611096473669597
460,United Kingdom,Native,86,No,No,6,2179,4.7,16,5.659363918482847
461,Cameroon,Native,37,No,No,0,3185,5.0,19,6.393768004764144
462,South Africa,Native,167,No,Yes,1,681,5.0,10,5.0
463,Cameroon,B1,37,No,No,1,5043,4.9,47,8.193279503885016
464,Ireland,Native,82,No,No,7,544,5.0,4,3.010299956639812
465,United States of America,C1,93,Yes,Yes,10,2098,5.0,15,5.880456295278407
466,United Kingdom,Native,58,No,Yes,1,2349,4.6,70,8.487450984065582
467,Cameroon,Native,30,Yes,No,1,1967,4.7,33,7.137015517426072
468,Ukraine,C2,93,Yes,No,1,907,4.8,10,4.8
469,Ghana,Native,37,Yes,Yes,1,2660,5.0,27,7.156818820794937
470,Nigeria,Native,37,Yes,No,5,1758,4.7,49,7.943921576134015
471,Cameroon,Native,52,Yes,Yes,1,7719,4.9,125,10.274859063739475
472,Zimbabwe,Native,119,No,Yes,15,3308,5.0,17,6.15224460689137
473,United States of America,Native,45,No,No,8,3362,4.9,68,8.979293672260559
474,Cameroon,Native,19,Yes,No,14,5106,4.9,77,9.243804553345162
475,Italy,Native,74,Yes,Yes,8,1656,4.8,18,6.025308024495868
476,Slovakia,Native,74,Yes,Yes,11,104,5.0,1,0.0
477,ru,C2,60,Yes,No,1,270,5.0,4,3.010299956639812
478,United States of America,Native,52,No,No,24,9,5.0,1,0.0
479,Mexico,Native,93,No,Yes,1,2098,5.0,26,7.07486673985409
480,United Kingdom,Native,67,Yes,Yes,24,1767,5.0,18,6.2763625255165305
481,Turkey,A1,56,Yes,Yes,1,33,5.0,1,0.0
482,Turkey,Native,104,Yes,Yes,24,642,4.6,11,4.790406351727835
483,United Kingdom,Native,56,Yes,Yes,1,2977,5.0,27,7.156818820794937
484,Cameroon,A1,37,Yes,No,5,1566,5.0,20,6.505149978319906
485,United States of America,Native,186,No,No,1,1888,5.0,9,4.771212547196624
486,United Kingdom,Native,60,Yes,Yes,8,5051,4.9,43,8.003995432339973
487,Canada,Native,52,No,Yes,4,228,5.0,4,3.010299956639812
488,United States of America,Native,104,Yes,Yes,24,1080,5.0,8,4.515449934959718
489,South Africa,Native,56,No,No,2,1865,5.0,10,5.0
490,South Africa,Native,112,No,No,0,1730,5.0,11,5.206963425791126
491,Italy,Native,126,Yes,No,24,445,5.0,10,5.0
492,Colombia,Native,60,No,No,8,1010,5.0,11,5.206963425791126
493,Pakistan,Native,45,No,No,1,270,5.0,6,3.8907562519182175
494,United States of America,A2,223,No,No,0,567,5.0,5,3.494850021680094
495,United States of America,Native,86,Yes,No,3,73,5.0,1,0.0
496,United Kingdom,C2,93,No,No,1,2494,5.0,11,5.206963425791126
497,Kazakhstan,C2,41,Yes,No,6,894,5.0,7,4.225490200071284
498,United States of America,Native,74,Yes,Yes,1,4547,5.0,20,6.505149978319906
499,United States of America,Native,97,Yes,No,2,469,4.9,21,6.478874544196205
500,Cameroon,Native,56,Yes,Yes,1,6351,4.9,154,10.71885153209867
501,United Kingdom,Native,60,Yes,Yes,17,880,5.0,4,3.010299956639812
502,Ukraine,C1,37,No,No,2,298,5.0,3,2.385606273598312
503,South Africa,Native,60,Yes,Yes,7,740,5.0,8,4.515449934959718
504,ru,C1,37,Yes,Yes,1,39,5.0,1,0.0
505,United Kingdom,Native,149,Yes,Yes,0,140,5.0,10,5.0
506,South Africa,Native,19,No,Yes,2,2176,5.0,53,8.621379348003945
507,Tunisia,Native,30,No,Yes,1,335,5.0,11,5.206963425791126
508,Jamaica,Native,22,Yes,No,2,425,4.8,8,4.3348319375613285
509,Jamaica,Native,37,Yes,Yes,8,81,5.0,1,0.0
510,Ukraine,C1,56,Yes,No,1,636,5.0,19,6.393768004764144
511,Cameroon,C1,37,Yes,No,1,76,4.0,4,2.4082399653118496
512,United States of America,Native,67,Yes,Yes,17,133,5.0,5,3.494850021680094
513,United Kingdom,B1,126,Yes,Yes,9,128,5.0,20,6.505149978319906
514,Canada,C2,67,No,No,0,3,5.0,1,0.0
515,Argentina,C2,45,No,Yes,13,99,5.0,4,3.010299956639812
516,Zimbabwe,C2,26,Yes,No,3,1291,5.0,15,5.880456295278407
517,Mexico,Native,71,No,No,15,1652,5.0,13,5.569716761534184
518,Bangladesh,C2,33,Yes,Yes,1,5131,5.0,60,8.890756251918218
519,South Africa,Native,112,No,Yes,0,627,5.0,4,3.010299956639812
520,Philippines,Native,30,Yes,Yes,1,41,5.0,2,1.505149978319906
521,Zimbabwe,Native,22,Yes,Yes,5,562,5.0,7,4.225490200071284
522,South Africa,Native,45,Yes,Yes,1,410,5.0,2,1.505149978319906
523,Turkey,Native,45,No,No,1,1577,4.7,17,5.783109930477887
524,Belgium,Native,63,No,Yes,24,122,5.0,1,0.0
525,Ukraine,C2,74,Yes,Yes,3,175,5.0,3,2.385606273598312
526,Cameroon,Native,16,No,No,0,3200,4.7,62,8.424240940641793
527,Malaysia,Native,86,Yes,Yes,1,380,5.0,16,6.020599913279624
528,United States of America,Native,74,No,Yes,1,723,4.9,33,7.440718305401649
529,Turkey,C2,78,Yes,Yes,1,1533,5.0,46,8.31378915840787
530,Cameroon,Native,22,Yes,Yes,22,3863,5.0,34,7.657394585211276
531,United States of America,Native,76,No,No,1,1596,5.0,27,7.156818820794937
532,India,Native,56,Yes,Yes,1,769,4.8,8,4.3348319375613285
533,Lebanon,A2,74,No,No,1,6160,5.0,44,8.217263382430938
534,Ghana,A2,56,No,Yes,0,37,5.0,6,3.8907562519182175
535,South Africa,Native,56,No,Yes,3,3516,5.0,40,8.01029995663981
536,South Africa,Native,56,No,Yes,1,3745,4.9,44,8.052918114782319
537,South Africa,Native,45,No,No,0,487,4.6,11,4.790406351727835
538,United Kingdom,Native,93,No,No,4,773,5.0,10,5.0
539,Lebanon,C2,74,Yes,Yes,0,841,5.0,3,2.385606273598312
540,Cameroon,B2,22,Yes,No,1,2744,5.0,54,8.661968799114844
541,South Africa,Native,37,Yes,Yes,0,213,5.0,5,3.494850021680094
542,Ukraine,C1,48,Yes,No,1,514,5.0,4,3.010299956639812
543,Czechia,B2,93,Yes,Yes,4,1083,5.0,12,5.395906230238125
544,Nigeria,A1,56,Yes,Yes,1,1730,5.0,32,7.52574989159953
545,Italy,C2,74,No,Yes,5,465,5.0,9,4.771212547196624
546,United States of America,Native,78,Yes,Yes,0,59,5.0,1,0.0
547,Iran,C2,112,Yes,Yes,0,3,5.0,1,0.0
548,Canada,Native,56,No,Yes,5,535,5.0,13,5.569716761534184
549,United Kingdom,A2,48,No,Yes,4,140,5.0,2,1.505149978319906
550,United States of America,C2,112,Yes,Yes,24,961,5.0,9,4.771212547196624
551,South Africa,Native,26,No,Yes,1,7,5.0,1,0.0
552,United States of America,Native,108,No,Yes,1,806,5.0,14,5.73064017839119
553,Cameroon,Native,11,No,Yes,3,321,4.8,19,6.1380172845735785
554,Canada,Native,86,Yes,Yes,2,155,5.0,2,1.505149978319906
555,Australia,C1,97,No,No,6,2046,5.0,10,5.0
556,United States of America,Native,89,No,No,1,2345,5.0,11,5.206963425791126
557,Serbia,C2,93,No,Yes,1,361,5.0,8,4.515449934959718
558,Tanzania,Native,52,No,No,9,3141,4.7,24,6.486992836044548
559,Malaysia,Native,37,No,No,1,3951,4.8,48,8.069957939402817
560,South Africa,Native,41,Yes,No,7,281,5.0,3,2.385606273598312
561,Zimbabwe,Native,74,Yes,Yes,2,374,5.0,1,0.0
562,Tunisia,Native,37,No,No,3,1665,4.8,39,7.6371101137271955
563,Cameroon,Native,37,No,No,0,141,5.0,3,2.385606273598312
564,Cameroon,Native,37,No,No,7,5022,4.9,130,10.358322426303502
565,Ireland,A1,60,No,Yes,7,219,5.0,14,5.73064017839119
566,South Africa,Native,30,No,No,8,2325,4.8,24,6.625013960215708
567,Turkey,Native,74,No,No,3,56,5.0,10,5.0
568,Cameroon,Native,19,No,No,0,14,5.0,1,0.0
569,United Kingdom,Native,93,No,Yes,4,2434,4.8,46,7.9812375920715555
570,Italy,Native,67,No,No,1,454,5.0,9,4.771212547196624
571,Jamaica,Native,63,Yes,Yes,7,2084,5.0,9,4.771212547196624
572,United Kingdom,Native,149,Yes,Yes,10,3,5.0,1,0.0
573,United States of America,Native,56,Yes,Yes,2,25,5.0,1,0.0
574,Cameroon,Native,15,No,No,0,216,4.2,6,3.268235251611304
575,Brazil,C2,71,Yes,Yes,3,2173,5.0,24,6.90105620855803
576,Ukraine,C2,56,Yes,Yes,1,1076,4.9,11,5.102824157275304
577,United States of America,A2,93,No,No,0,832,5.0,17,6.15224460689137
578,United States of America,Native,93,No,Yes,14,753,5.0,15,5.880456295278407
579,Cameroon,Native,30,Yes,Yes,3,6045,5.0,35,7.720340221751378
580,United Kingdom,Native,93,No,No,1,3742,5.0,14,5.73064017839119
581,United Kingdom,Native,112,No,Yes,13,1212,5.0,21,6.611096473669597
582,Turkey,Native,71,Yes,No,1,1021,5.0,18,6.2763625255165305
583,Ireland,B1,82,No,No,1,1733,5.0,32,7.52574989159953
584,Italy,C1,78,No,Yes,24,246,5.0,11,5.206963425791126
585,South Africa,Native,30,No,No,24,1823,5.0,7,4.225490200071284
586,United Kingdom,Native,93,No,No,2,1,1.0,1,0.0
587,Nigeria,Native,71,No,No,0,1829,5.0,12,5.395906230238125
588,Ukraine,C2,74,Yes,Yes,12,670,5.0,3,2.385606273598312
589,Australia,A2,112,Yes,Yes,4,769,5.0,30,7.385606273598312
590,United Kingdom,A1,56,No,No,1,253,4.7,10,4.7
591,South Africa,Native,74,Yes,Yes,1,1255,5.0,13,5.569716761534184
592,Cameroon,Native,15,No,No,2,179,4.8,4,2.8898879583742194
593,United States of America,Native,84,Yes,Yes,2,1551,4.8,18,6.025308024495868
594,Jamaica,B2,64,Yes,Yes,3,1201,4.9,9,4.675788296252692
595,Egypt,Native,56,Yes,Yes,5,282,4.7,11,4.894545620243658
596,Poland,C2,86,No,No,2,707,5.0,4,3.010299956639812
597,Armenia,Native,74,Yes,Yes,2,2155,5.0,26,7.07486673985409
598,United Kingdom,Native,67,No,Yes,6,416,5.0,9,4.771212547196624
599,Morocco,Native,74,Yes,Yes,0,43,5.0,1,0.0
600,Canada,Native,93,Yes,Yes,3,2034,5.0,15,5.880456295278407
601,Brazil,A2,56,No,Yes,24,737,4.7,14,5.386801767687719
602,United Kingdom,Native,104,No,Yes,5,4425,4.9,57,8.603786792795209
603,Cameroon,Native,15,No,No,0,6,3.0,2,0.9030899869919436
604,United States of America,A2,130,Yes,Yes,5,248,5.0,6,3.8907562519182175
605,South Africa,Native,33,No,No,2,292,4.7,3,2.242469897182413
606,Ukraine,C2,74,No,No,1,657,5.0,7,4.225490200071284
607,South Africa,Native,37,No,Yes,0,441,5.0,5,3.494850021680094
608,United Kingdom,Native,89,No,Yes,8,235,5.0,2,1.505149978319906
609,South Africa,Native,37,Yes,Yes,1,97,5.0,1,0.0
610,Nigeria,Native,26,Yes,Yes,0,929,4.9,19,6.265892644668862
611,South Africa,Native,37,Yes,Yes,1,1509,5.0,11,5.206963425791126
612,Tunisia,Native,71,No,Yes,5,3988,5.0,24,6.90105620855803
613,Cameroon,C2,45,Yes,Yes,1,281,5.0,5,3.494850021680094
614,Italy,C2,149,No,No,6,814,5.0,11,5.206963425791126
615,Turkey,Native,56,Yes,Yes,1,1878,4.9,36,7.625882253759708
616,South Africa,Native,60,Yes,Yes,1,1710,4.9,30,7.237894148126347
617,Poland,Native,112,No,Yes,3,1249,5.0,20,6.505149978319906
618,Nigeria,Native,130,Yes,Yes,0,74,5.0,1,0.0
619,Serbia,B1,30,No,No,5,2897,4.5,42,7.304621806790553
620,South Africa,A1,149,Yes,Yes,1,479,5.0,21,6.611096473669597
621,Moldova,B1,56,No,No,1,3061,4.7,17,5.783109930477887
622,United States of America,Native,91,Yes,Yes,5,1977,4.9,21,6.478874544196205
623,Ukraine,C2,52,Yes,Yes,10,488,5.0,3,2.385606273598312
624,United States of America,A2,93,Yes,Yes,1,1627,5.0,15,5.880456295278407
625,Zimbabwe,Native,26,No,No,1,869,5.0,7,4.225490200071284
626,United Kingdom,Native,63,No,Yes,24,5239,4.8,40,7.689887958374219
627,Zimbabwe,Native,56,No,Yes,1,5774,5.0,17,6.15224460689137
628,Cameroon,Native,11,No,No,1,275,4.0,14,4.584512142712952
629,Argentina,C2,26,Yes,Yes,24,7728,4.9,27,7.013682444379039
630,Turkey,C2,93,Yes,No,7,5927,5.0,118,10.359410036530628
631,South Africa,C2,67,No,Yes,24,43,5.0,2,1.505149978319906
632,Jamaica,A2,26,No,No,1,164,5.0,4,3.010299956639812
633,Kenya,B2,74,No,No,24,675,5.0,8,4.515449934959718
634,South Africa,Native,33,No,No,1,14,1.0,1,0.0
635,Kenya,Native,56,Yes,Yes,1,702,5.0,21,6.611096473669597
636,India,Native,89,No,No,5,1458,4.8,18,6.025308024495868
637,Philippines,A2,37,Yes,Yes,4,970,4.5,56,7.866846121527902
638,United Kingdom,Native,112,Yes,No,24,580,5.0,1,0.0
639,ru,C1,145,Yes,Yes,10,2751,5.0,34,7.657394585211276
640,Cameroon,B2,15,No,No,1,314,4.3,6,3.3460503766496674
641,Pakistan,Native,37,No,Yes,3,212,4.8,4,2.8898879583742194
642,United Kingdom,Native,93,Yes,Yes,7,3319,5.0,28,7.235790156711096
643,South Africa,Native,74,Yes,No,0,28,5.0,1,0.0
644,Ukraine,Native,74,Yes,No,2,4636,5.0,34,7.657394585211276
645,India,B2,37,No,No,3,3736,4.9,52,8.408416383810517
646,Argentina,Native,78,Yes,Yes,2,7255,5.0,227,11.780129285965613
647,United Kingdom,Native,149,Yes,Yes,7,8,5.0,2,1.505149978319906
648,South Africa,Native,30,Yes,No,1,317,5.0,5,3.494850021680094
649,Australia,Native,74,No,Yes,5,3059,4.6,11,4.790406351727835
650,Sierra Leone,A2,74,No,Yes,1,411,5.0,7,4.225490200071284
651,Serbia,C1,56,Yes,No,0,322,4.7,1,0.0
652,Japan,C2,86,No,No,24,599,4.7,6,3.657310876803125
653,Philippines,Native,67,Yes,Yes,18,4487,4.9,34,7.504246693507051
654,United States of America,Native,67,Yes,Yes,10,952,4.9,32,7.37523489376754
655,United Kingdom,Native,60,No,Yes,4,122,5.0,6,3.8907562519182175
656,United Kingdom,Native,130,No,Yes,0,337,5.0,9,4.771212547196624
657,United States of America,Native,93,No,No,10,534,5.0,7,4.225490200071284
658,South Africa,Native,15,No,Yes,3,57,5.0,2,1.505149978319906
659,Botswana,Native,19,No,Yes,1,165,5.0,2,1.505149978319906
660,South Africa,Native,11,No,No,1,259,5.0,8,4.515449934959718
661,Serbia,C2,37,No,Yes,1,1262,5.0,16,6.020599913279624
662,Zambia,Native,26,No,Yes,5,338,5.0,10,5.0
663,South Africa,Native,19,No,Yes,2,141,5.0,4,3.010299956639812
664,Namibia,Native,60,No,Yes,10,3830,5.0,36,7.781512503836437
665,Italy,C2,74,No,Yes,0,1,1.0,1,0.0
666,United States of America,Native,104,No,Yes,3,53,5.0,1,0.0
667,United Kingdom,Native,48,No,Yes,4,140,5.0,2,1.505149978319906
668,United States of America,Native,93,Yes,No,1,3465,4.8,37,7.527368275521575
669,South Africa,Native,93,No,No,8,795,4.9,14,5.616027374823366
670,Cameroon,Native,37,Yes,No,15,5885,4.9,87,9.503644337831233
671,Argentina,C2,37,No,Yes,0,50,5.0,1,0.0
672,Serbia,A2,45,No,Yes,1,1259,5.0,19,6.393768004764144
673,Ukraine,Native,78,Yes,No,1,1056,5.0,14,5.73064017839119
674,Cameroon,Native,11,No,No,24,513,2.7,12,2.9137893643285877
675,Ukraine,C2,86,No,Yes,1,1307,5.0,9,4.771212547196624
676,United States of America,Native,82,Yes,Yes,1,1999,5.0,9,4.771212547196624
677,Pakistan,A1,56,Yes,Yes,1,2528,5.0,61,8.926649175053836
678,South Africa,Native,41,No,Yes,1,126,5.0,1,0.0
679,Nigeria,B2,30,Yes,Yes,6,131,4.8,5,3.3550560208128903
680,South Africa,Native,41,No,Yes,4,950,5.0,7,4.225490200071284
681,Armenia,Native,63,Yes,Yes,1,2870,4.9,50,8.324953021246493
682,India,Native,67,Yes,Yes,7,273,4.2,5,2.9356740182112797
683,South Africa,Native,60,Yes,Yes,12,342,5.0,4,3.010299956639812
684,Italy,C2,89,No,No,1,1166,5.0,8,4.515449934959718
685,United States of America,B1,104,No,No,8,789,5.0,4,3.010299956639812
686,Poland,Native,112,Yes,Yes,1,88,5.0,2,1.505149978319906
687,South Africa,Native,112,No,No,5,3095,4.6,11,4.790406351727835
688,United States of America,Native,74,Yes,Yes,4,489,4.7,17,5.783109930477887
689,Canada,C1,63,No,No,1,566,4.8,12,5.180069981028599
690,United States of America,Native,119,Yes,Yes,2,893,5.0,14,5.73064017839119
691,United States of America,Native,19,No,Yes,0,313,3.6,16,4.334831937561329
692,Serbia,A1,45,No,No,10,1254,5.0,14,5.73064017839119
693,United Kingdom,Native,108,No,No,1,5298,4.8,117,9.927292136381576
694,United States of America,Native,93,No,No,4,585,5.0,8,4.515449934959718
695,United States of America,A1,82,No,No,2,252,5.0,4,3.010299956639812
696,Egypt,A2,41,Yes,Yes,7,7477,4.7,79,8.918847329065075
697,United Kingdom,Native,93,Yes,Yes,2,371,5.0,6,3.8907562519182175
698,India,Native,26,No,No,2,2159,4.9,27,7.013682444379039
699,Armenia,Native,56,Yes,Yes,1,532,5.0,3,2.385606273598312
700,Canada,Native,82,Yes,Yes,24,167,5.0,1,0.0
701,Venezuela,B1,93,No,No,2,969,5.0,12,5.395906230238125
702,Turkey,C2,60,No,Yes,1,5418,4.9,99,9.778612453527996
703,United Kingdom,Native,171,Yes,Yes,10,854,5.0,34,7.657394585211276
704,United Kingdom,B1,104,No,Yes,5,4425,4.9,57,8.603786792795209
705,Poland,C2,112,No,Yes,3,1249,5.0,20,6.505149978319906
706,South Africa,Native,149,Yes,Yes,1,479,5.0,21,6.611096473669597
707,ru,A1,56,Yes,Yes,24,1164,5.0,6,3.8907562519182175
708,Georgia,B2,74,Yes,Yes,5,251,5.0,7,4.225490200071284
709,ru,Native,60,Yes,Yes,1,3168,5.0,25,6.989700043360188
710,South Africa,C1,22,No,Yes,4,775,4.9,20,6.375046978753509
711,Colombia,Native,112,Yes,Yes,11,1515,5.0,28,7.235790156711096
712,South Africa,Native,56,No,Yes,1,2419,5.0,36,7.781512503836437
713,Ireland,Native,71,No,Yes,3,23,5.0,1,0.0
714,Philippines,Native,26,Yes,Yes,24,8770,4.9,56,8.566121332330383
715,South Africa,Native,63,Yes,Yes,0,1375,5.0,6,3.8907562519182175
716,United States of America,Native,112,Yes,No,1,52,5.0,1,0.0
717,United Kingdom,Native,186,Yes,Yes,0,7,5.0,3,2.385606273598312
718,South Africa,Native,93,No,Yes,0,312,5.0,9,4.771212547196624
719,Turkey,Native,97,No,No,24,323,5.0,2,1.505149978319906
720,India,Native,30,Yes,Yes,1,1747,5.0,12,5.395906230238125
721,South Africa,Native,71,No,No,0,1126,5.0,9,4.771212547196624
722,Canada,Native,71,Yes,Yes,1,326,5.0,6,3.8907562519182175
723,Germany,Native,149,No,No,24,409,5.0,4,3.010299956639812
724,South Africa,Native,93,No,Yes,15,725,5.0,4,3.010299956639812
725,United Kingdom,Native,104,No,Yes,24,2124,5.0,30,7.385606273598312
